SampleID,Tissues,Description,EXTEND Scores
GTEX-18D9B-1926-SM-7KFSV,Adrenal_GD,Adrenal_GD,0.439322292
GTEX-18A6Q-1826-SM-72D6I,Adrenal_GD,Adrenal_GD,0.43957599
GTEX-ZLFU-0826-SM-4WWBP,Adrenal_GD,Adrenal_GD,0.439980016
GTEX-1EKGG-2126-SM-7MKFT,Adrenal_GD,Adrenal_GD,0.440259075
GTEX-XMK1-0226-SM-4B65D,Adrenal_GD,Adrenal_GD,0.443890052
GTEX-XV7Q-0226-SM-4BRVL,Adrenal_GD,Adrenal_GD,0.444877111
GTEX-131YS-2026-SM-5P9J8,Adrenal_GD,Adrenal_GD,0.445259541
GTEX-13O61-0126-SM-5KM4P,Adrenal_GD,Adrenal_GD,0.44530551
GTEX-131XG-1326-SM-5DUX4,Adrenal_GD,Adrenal_GD,0.446735143
GTEX-13OVI-1226-SM-5J2ME,Adrenal_GD,Adrenal_GD,0.446925921
GTEX-14C39-2026-SM-664OG,Adrenal_GD,Adrenal_GD,0.447140418
GTEX-O5YV-1126-SM-3LK73,Adrenal_GD,Adrenal_GD,0.447313565
GTEX-QDVJ-1126-SM-48U1U,Adrenal_GD,Adrenal_GD,0.448266146
GTEX-13N11-0826-SM-5IJFP,Adrenal_GD,Adrenal_GD,0.448427926
GTEX-14E6E-0126-SM-73KXH,Adrenal_GD,Adrenal_GD,0.449676733
GTEX-OHPK-1326-SM-3MJGN,Adrenal_GD,Adrenal_GD,0.450152234
GTEX-R53T-0226-SM-48FEH,Adrenal_GD,Adrenal_GD,0.451540001
GTEX-13D11-0426-SM-5LZYA,Adrenal_GD,Adrenal_GD,0.454292846
GTEX-X4LF-0126-SM-4QAS7,Adrenal_GD,Adrenal_GD,0.454905738
GTEX-139YR-0126-SM-5IJEY,Adrenal_GD,Adrenal_GD,0.45557629
GTEX-S3XE-0126-SM-4AD4R,Adrenal_GD,Adrenal_GD,0.456204792
GTEX-S341-0126-SM-4AD64,Adrenal_GD,Adrenal_GD,0.460993605
GTEX-1339X-0826-SM-5J2O6,Adrenal_GD,Adrenal_GD,0.462469284
GTEX-Y9LG-0126-SM-5Q59W,Adrenal_GD,Adrenal_GD,0.462574938
GTEX-117YX-0126-SM-5EGH5,Adrenal_GD,Adrenal_GD,0.462691531
GTEX-QEG5-1826-SM-4R1JP,Adrenal_GD,Adrenal_GD,0.463501197
GTEX-Y5V5-1326-SM-4V6G9,Adrenal_GD,Adrenal_GD,0.463690572
GTEX-U4B1-0126-SM-4DXSN,Adrenal_GD,Adrenal_GD,0.465365277
GTEX-S32W-0126-SM-4AD61,Adrenal_GD,Adrenal_GD,0.46553005
GTEX-V1D1-0226-SM-4JBHG,Adrenal_GD,Adrenal_GD,0.466006423
GTEX-144GL-1826-SM-79OMB,Adrenal_GD,Adrenal_GD,0.469776469
GTEX-1CAMS-0226-SM-79397,Adrenal_GD,Adrenal_GD,0.469819146
GTEX-VJYA-0526-SM-4KL1R,Adrenal_GD,Adrenal_GD,0.469880669
GTEX-U3ZM-0226-SM-4DXTA,Adrenal_GD,Adrenal_GD,0.471777872
GTEX-OHPL-1326-SM-3MJGG,Adrenal_GD,Adrenal_GD,0.471939842
GTEX-YB5E-0226-SM-5IFHI,Adrenal_GD,Adrenal_GD,0.472479954
GTEX-ZLWG-0126-SM-4WWC5,Adrenal_GD,Adrenal_GD,0.472958302
GTEX-14PK6-0126-SM-664O1,Adrenal_GD,Adrenal_GD,0.473425573
GTEX-P4QT-1326-SM-3NMD3,Adrenal_GD,Adrenal_GD,0.474232905
GTEX-NFK9-1726-SM-3TW8P,Adrenal_GD,Adrenal_GD,0.475509995
GTEX-1F5PL-2326-SM-7MKFC,Adrenal_GD,Adrenal_GD,0.475578612
GTEX-QLQW-0226-SM-447BJ,Adrenal_GD,Adrenal_GD,0.475751691
GTEX-1B8KE-0926-SM-7189I,Adrenal_GD,Adrenal_GD,0.477384274
GTEX-111YS-0126-SM-5987T,Adrenal_GD,Adrenal_GD,0.477950712
GTEX-11DXY-1626-SM-5H12L,Adrenal_GD,Adrenal_GD,0.47804379
GTEX-16NGA-0126-SM-72D6U,Adrenal_GD,Adrenal_GD,0.478180805
GTEX-11EQ9-0126-SM-5986I,Adrenal_GD,Adrenal_GD,0.479937959
GTEX-111CU-0126-SM-5GZWZ,Adrenal_GD,Adrenal_GD,0.48132286
GTEX-ZYFG-0926-SM-5BC5U,Adrenal_GD,Adrenal_GD,0.483604055
GTEX-15SHU-1926-SM-7KUMO,Adrenal_GD,Adrenal_GD,0.483687042
GTEX-1399S-0426-SM-5IFG5,Adrenal_GD,Adrenal_GD,0.484057723
GTEX-145MN-0226-SM-5QGPY,Adrenal_GD,Adrenal_GD,0.48458054
GTEX-RM2N-0126-SM-48FDD,Adrenal_GD,Adrenal_GD,0.485267389
GTEX-14JG6-0126-SM-68726,Adrenal_GD,Adrenal_GD,0.486206289
GTEX-QLQ7-0126-SM-4R1JW,Adrenal_GD,Adrenal_GD,0.487268762
GTEX-Q734-0126-SM-48U1E,Adrenal_GD,Adrenal_GD,0.488756073
GTEX-P4QS-1326-SM-3NMCD,Adrenal_GD,Adrenal_GD,0.489636385
GTEX-145LT-0126-SM-5S2QJ,Adrenal_GD,Adrenal_GD,0.489671258
GTEX-14E1K-0626-SM-5S2PG,Adrenal_GD,Adrenal_GD,0.49246245
GTEX-Y114-0526-SM-4TT8V,Adrenal_GD,Adrenal_GD,0.494842256
GTEX-12BJ1-0526-SM-5FQUD,Adrenal_GD,Adrenal_GD,0.496370231
GTEX-146FR-1526-SM-5SIB8,Adrenal_GD,Adrenal_GD,0.496662004
GTEX-XUZC-0226-SM-4BOO7,Adrenal_GD,Adrenal_GD,0.496983
GTEX-ZF2S-0126-SM-4WKFO,Adrenal_GD,Adrenal_GD,0.497331253
GTEX-16AAH-0226-SM-793A8,Adrenal_GD,Adrenal_GD,0.497655685
GTEX-WYVS-0226-SM-4ONDK,Adrenal_GD,Adrenal_GD,0.498476762
GTEX-131XF-0126-SM-5DUVF,Adrenal_GD,Adrenal_GD,0.499987081
GTEX-14DAR-1726-SM-664MZ,Adrenal_GD,Adrenal_GD,0.500365055
GTEX-14A5I-2126-SM-5NQA8,Adrenal_GD,Adrenal_GD,0.501294191
GTEX-ZY6K-0126-SM-5SIAM,Adrenal_GD,Adrenal_GD,0.501452853
GTEX-1122O-0326-SM-5H124,Adrenal_GD,Adrenal_GD,0.502634241
GTEX-WY7C-0326-SM-4OND5,Adrenal_GD,Adrenal_GD,0.502758376
GTEX-11EM3-0326-SM-5A5KJ,Adrenal_GD,Adrenal_GD,0.503292534
GTEX-ZYVF-1626-SM-5N9EH,Adrenal_GD,Adrenal_GD,0.50744882
GTEX-17HGU-0126-SM-7DHLV,Adrenal_GD,Adrenal_GD,0.507472643
GTEX-PWCY-0226-SM-48TD8,Adrenal_GD,Adrenal_GD,0.507631373
GTEX-TMMY-0126-SM-4DXTP,Adrenal_GD,Adrenal_GD,0.514731126
GTEX-U3ZN-0826-SM-4DXSZ,Adrenal_GD,Adrenal_GD,0.51672898
GTEX-WHPG-1526-SM-4M1ZK,Adrenal_GD,Adrenal_GD,0.517489501
GTEX-S4Z8-0126-SM-4GICC,Adrenal_GD,Adrenal_GD,0.520857814
GTEX-WQUQ-0126-SM-4OOSS,Adrenal_GD,Adrenal_GD,0.521376733
GTEX-ZT9W-0126-SM-4YCFD,Adrenal_GD,Adrenal_GD,0.522201742
GTEX-12WSG-0726-SM-5EGIG,Adrenal_GD,Adrenal_GD,0.522276633
GTEX-OIZH-1326-SM-3NB1H,Adrenal_GD,Adrenal_GD,0.524316076
GTEX-Q2AH-0126-SM-48U2B,Adrenal_GD,Adrenal_GD,0.524853453
GTEX-1211K-0126-SM-59HJE,Adrenal_GD,Adrenal_GD,0.5255227
GTEX-S4Q7-0226-SM-4AD5O,Adrenal_GD,Adrenal_GD,0.52590451
GTEX-YFCO-0126-SM-4W1YT,Adrenal_GD,Adrenal_GD,0.527227918
GTEX-13PL7-1026-SM-5MR5C,Adrenal_GD,Adrenal_GD,0.527368719
GTEX-S33H-1326-SM-4AD6A,Adrenal_GD,Adrenal_GD,0.527648527
GTEX-1AMFI-0626-SM-731DR,Adrenal_GD,Adrenal_GD,0.52766027
GTEX-O5YT-1326-SM-3MJGR,Adrenal_GD,Adrenal_GD,0.529199027
GTEX-14C38-1726-SM-5RQJC,Adrenal_GD,Adrenal_GD,0.530246076
GTEX-14PJ6-0126-SM-686Z5,Adrenal_GD,Adrenal_GD,0.5315922
GTEX-1CAMR-0126-SM-79391,Adrenal_GD,Adrenal_GD,0.533716569
GTEX-XQ3S-1726-SM-4BOOD,Adrenal_GD,Adrenal_GD,0.534050741
GTEX-15DYW-2126-SM-6M47B,Adrenal_GD,Adrenal_GD,0.535720552
GTEX-11EMC-0526-SM-5EGJN,Adrenal_GD,Adrenal_GD,0.537363548
GTEX-1B8KZ-0126-SM-7DHM5,Adrenal_GD,Adrenal_GD,0.537599044
GTEX-XYKS-0926-SM-4BRVG,Adrenal_GD,Adrenal_GD,0.538721037
GTEX-Q2AI-0226-SM-48U1D,Adrenal_GD,Adrenal_GD,0.538947103
GTEX-OOBK-3125-SM-3LK5R,Adrenal_GD,Adrenal_GD,0.542164008
GTEX-V955-0126-SM-4JBH5,Adrenal_GD,Adrenal_GD,0.542557967
GTEX-1399R-0326-SM-5KM1X,Adrenal_GD,Adrenal_GD,0.546581583
GTEX-15CHR-0626-SM-7938V,Adrenal_GD,Adrenal_GD,0.547685944
GTEX-RUSQ-0226-SM-47JWT,Adrenal_GD,Adrenal_GD,0.553210599
GTEX-TKQ2-0226-SM-4DM6V,Adrenal_GD,Adrenal_GD,0.556197214
GTEX-14XAO-0326-SM-6ETZN,Adrenal_GD,Adrenal_GD,0.561176671
GTEX-13111-0326-SM-5DUXF,Adrenal_GD,Adrenal_GD,0.564919595
GTEX-11TT1-0126-SM-5LUAA,Adrenal_GD,Adrenal_GD,0.566964441
GTEX-17HHE-0226-SM-79399,Adrenal_GD,Adrenal_GD,0.575830148
GTEX-1A3MW-2126-SM-731DO,Adrenal_GD,Adrenal_GD,0.595730656
GTEX-OXRK-0126-SM-3NB1E,Adrenal_GD,Adrenal_GD,0.603383133
GTEX-13W3W-1326-SM-5LU4T,Adrenal_GD,Adrenal_GD,0.62310467
GTEX-W5WG-1126-SM-4LMK4,Adrenal_GD,Adrenal_GD,0.631004494
GTEX-11ONC-0926-SM-5BC5E,ArteryAorta,ArteryAorta,0.1095721
GTEX-11ZVC-0326-SM-5CVLC,ArteryAorta,ArteryAorta,0.122767625
GTEX-14C39-0126-SM-6128R,ArteryAorta,ArteryAorta,0.134279822
GTEX-16XZZ-1426-SM-7KUE3,ArteryAorta,ArteryAorta,0.137869685
GTEX-QEG4-0926-SM-4R1JO,ArteryAorta,ArteryAorta,0.144092984
GTEX-RUSQ-0326-SM-47JWS,ArteryAorta,ArteryAorta,0.149775235
GTEX-O5YW-0426-SM-3MJHJ,ArteryAorta,ArteryAorta,0.15105224
GTEX-QXCU-0926-SM-48FEP,ArteryAorta,ArteryAorta,0.15125285
GTEX-14A5I-1326-SM-5SIAQ,ArteryAorta,ArteryAorta,0.152852104
GTEX-YEC4-0726-SM-5CVLV,ArteryAorta,ArteryAorta,0.156544941
GTEX-14PJ2-1226-SM-62LFE,ArteryAorta,ArteryAorta,0.157780003
GTEX-13OW6-1526-SM-5L3HX,ArteryAorta,ArteryAorta,0.159562808
GTEX-17KNJ-0526-SM-7LTA8,ArteryAorta,ArteryAorta,0.163746679
GTEX-ZYVF-2126-SM-5E44N,ArteryAorta,ArteryAorta,0.167108848
GTEX-17HII-1826-SM-7DUFQ,ArteryAorta,ArteryAorta,0.172918484
GTEX-QLQ7-0426-SM-4R1JU,ArteryAorta,ArteryAorta,0.173410394
GTEX-11WQK-0326-SM-5EQL1,ArteryAorta,ArteryAorta,0.17532355
GTEX-17EVQ-1626-SM-79ONH,ArteryAorta,ArteryAorta,0.176359405
GTEX-ZYY3-1226-SM-5EQKM,ArteryAorta,ArteryAorta,0.18535693
GTEX-ZC5H-1026-SM-5CVN1,ArteryAorta,ArteryAorta,0.189874794
GTEX-146FR-1026-SM-5NQ9T,ArteryAorta,ArteryAorta,0.191018649
GTEX-ZE9C-0726-SM-4WKGA,ArteryAorta,ArteryAorta,0.196393016
GTEX-11DYG-1226-SM-5N9DC,ArteryAorta,ArteryAorta,0.197431155
GTEX-14ASI-1126-SM-5QGPN,ArteryAorta,ArteryAorta,0.197456205
GTEX-14C5O-1526-SM-7DHKT,ArteryAorta,ArteryAorta,0.200438046
GTEX-YJ8O-0226-SM-5S2NL,ArteryAorta,ArteryAorta,0.201919327
GTEX-ZYW4-1226-SM-5E45B,ArteryAorta,ArteryAorta,0.205868201
GTEX-ZDTS-1426-SM-5K7WC,ArteryAorta,ArteryAorta,0.206184439
GTEX-S33H-0726-SM-4AD6M,ArteryAorta,ArteryAorta,0.212629316
GTEX-117YW-0226-SM-5N9CM,ArteryAorta,ArteryAorta,0.21502502
GTEX-ZAK1-1226-SM-5Q5AA,ArteryAorta,ArteryAorta,0.217412649
GTEX-15CHC-0626-SM-686YV,ArteryAorta,ArteryAorta,0.218773863
GTEX-139UW-0426-SM-5K7V4,ArteryAorta,ArteryAorta,0.221587353
GTEX-1C6VQ-1326-SM-7939X,ArteryAorta,ArteryAorta,0.227039916
GTEX-11ZTS-0826-SM-5EQ49,ArteryAorta,ArteryAorta,0.22851005
GTEX-147F4-1026-SM-5Q5F9,ArteryAorta,ArteryAorta,0.228607401
GTEX-REY6-1126-SM-48FDU,ArteryAorta,ArteryAorta,0.230989984
GTEX-Y8LW-0426-SM-4VBQ6,ArteryAorta,ArteryAorta,0.231982936
GTEX-13W46-1826-SM-5K7VA,ArteryAorta,ArteryAorta,0.233299007
GTEX-13O3O-1126-SM-5KM4Q,ArteryAorta,ArteryAorta,0.237429891
GTEX-14PK6-0626-SM-6AJ9P,ArteryAorta,ArteryAorta,0.238747282
GTEX-ZPIC-1026-SM-59HKZ,ArteryAorta,ArteryAorta,0.238888768
GTEX-13W3W-0226-SM-731ET,ArteryAorta,ArteryAorta,0.244905627
GTEX-14BMV-1226-SM-5TDDY,ArteryAorta,ArteryAorta,0.247849477
GTEX-12KS4-0626-SM-5PNY4,ArteryAorta,ArteryAorta,0.249700248
GTEX-18A7A-1426-SM-731AP,ArteryAorta,ArteryAorta,0.253462992
GTEX-14E6C-0626-SM-664NA,ArteryAorta,ArteryAorta,0.257513707
GTEX-UPJH-0926-SM-4IHKA,ArteryAorta,ArteryAorta,0.263462306
GTEX-117XS-0426-SM-5GZZN,ArteryAorta,ArteryAorta,0.264789023
GTEX-14PJM-1426-SM-62LF3,ArteryAorta,ArteryAorta,0.266909862
GTEX-1128S-0326-SM-5GZZF,ArteryAorta,ArteryAorta,0.269692646
GTEX-13FTZ-0126-SM-5K7V3,ArteryAorta,ArteryAorta,0.272576804
GTEX-15F5U-0226-SM-6PANK,ArteryAorta,ArteryAorta,0.277301347
GTEX-OXRL-0426-SM-3NM97,ArteryAorta,ArteryAorta,0.282084642
GTEX-13X6K-1926-SM-5LU4O,ArteryAorta,ArteryAorta,0.291863173
GTEX-NPJ8-0526-SM-3MJHN,ArteryAorta,ArteryAorta,0.292169763
GTEX-Y9LG-0226-SM-4VBS4,ArteryAorta,ArteryAorta,0.295200624
GTEX-1212Z-0826-SM-5EQ51,ArteryAorta,ArteryAorta,0.30261607
GTEX-ZF28-1026-SM-4WKGV,ArteryAorta,ArteryAorta,0.308929043
GTEX-15SHU-1226-SM-718BY,ArteryAorta,ArteryAorta,0.311374648
GTEX-13RTK-0126-SM-5RQHQ,ArteryAorta,ArteryAorta,0.313929303
GTEX-Q2AH-0326-SM-48U1K,ArteryAorta,ArteryAorta,0.315948969
GTEX-OHPM-0426-SM-3TW8V,ArteryAorta,ArteryAorta,0.328520903
GTEX-XXEK-0726-SM-4BRWF,ArteryAorta,ArteryAorta,0.338848506
GTEX-YFC4-0326-SM-4TT3U,ArteryAorta,ArteryAorta,0.343496963
GTEX-ZVZP-0126-SM-5NQ6Q,ArteryAorta,ArteryAorta,0.344128998
GTEX-13YAN-1526-SM-5LU3E,ArteryAorta,ArteryAorta,0.3463114
GTEX-1B933-1126-SM-73KX2,ArteryAorta,ArteryAorta,0.35046577
GTEX-ZA64-0126-SM-5HL8Z,ArteryAorta,ArteryAorta,0.352340818
GTEX-Q2AG-0926-SM-48U1Q,ArteryAorta,ArteryAorta,0.353984392
GTEX-13113-0526-SM-5GCN2,ArteryAorta,ArteryAorta,0.355848966
GTEX-18A6Q-1426-SM-7LG63,ArteryAorta,ArteryAorta,0.356795348
GTEX-1497J-1026-SM-5NQAV,ArteryAorta,ArteryAorta,0.35751085
GTEX-15ER7-2026-SM-793B8,ArteryAorta,ArteryAorta,0.358238631
GTEX-15RJE-2426-SM-6PAM9,ArteryAorta,ArteryAorta,0.358763427
GTEX-ZDXO-2726-SM-4WKFA,ArteryAorta,ArteryAorta,0.360382334
GTEX-145MH-1026-SM-5Q5CI,ArteryAorta,ArteryAorta,0.363072554
GTEX-18D9U-1326-SM-731BI,ArteryAorta,ArteryAorta,0.363771462
GTEX-Y3IK-0726-SM-4WWE5,ArteryAorta,ArteryAorta,0.363917384
GTEX-1313W-1026-SM-5EQ5I,ArteryAorta,ArteryAorta,0.364161963
GTEX-139D8-1226-SM-5L3ED,ArteryAorta,ArteryAorta,0.366667349
GTEX-ZYFD-2126-SM-5E43D,ArteryAorta,ArteryAorta,0.368133036
GTEX-12ZZY-1326-SM-5GCNW,ArteryAorta,ArteryAorta,0.369262952
GTEX-X4EO-1026-SM-4QARP,ArteryAorta,ArteryAorta,0.370652834
GTEX-WYVS-0426-SM-4ONDL,ArteryAorta,ArteryAorta,0.371703064
GTEX-T6MN-1126-SM-4DM71,ArteryAorta,ArteryAorta,0.371846619
GTEX-15FZZ-0426-SM-6PANM,ArteryAorta,ArteryAorta,0.371892609
GTEX-14AS3-0526-SM-5QGQQ,ArteryAorta,ArteryAorta,0.372844025
GTEX-1EU9M-1726-SM-7EWF3,ArteryAorta,ArteryAorta,0.37465489
GTEX-14BIM-2626-SM-5S2OF,ArteryAorta,ArteryAorta,0.37494336
GTEX-PW2O-0426-SM-48TCC,ArteryAorta,ArteryAorta,0.375592054
GTEX-17MF6-1026-SM-7EWE1,ArteryAorta,ArteryAorta,0.376402047
GTEX-P4PP-0426-SM-3NM9H,ArteryAorta,ArteryAorta,0.378584552
GTEX-Y114-0426-SM-4TT6V,ArteryAorta,ArteryAorta,0.378707172
GTEX-X4XY-1526-SM-4QASE,ArteryAorta,ArteryAorta,0.379020187
GTEX-13FLV-1426-SM-5J1N4,ArteryAorta,ArteryAorta,0.37950655
GTEX-QDVN-0226-SM-48TZ9,ArteryAorta,ArteryAorta,0.379885211
GTEX-11GSP-1126-SM-5A5LM,ArteryAorta,ArteryAorta,0.380814273
GTEX-1B8KE-0226-SM-7EWEK,ArteryAorta,ArteryAorta,0.380932886
GTEX-1399T-0526-SM-5J1NC,ArteryAorta,ArteryAorta,0.381441951
GTEX-1211K-0326-SM-5FQT1,ArteryAorta,ArteryAorta,0.383032747
GTEX-13NYB-0426-SM-5IJDD,ArteryAorta,ArteryAorta,0.383758339
GTEX-V1D1-0326-SM-4JBIY,ArteryAorta,ArteryAorta,0.384712195
GTEX-OHPK-0426-SM-3MJH3,ArteryAorta,ArteryAorta,0.389587817
GTEX-11NUK-0726-SM-5A5ME,ArteryAorta,ArteryAorta,0.391062366
GTEX-12696-0426-SM-5EGL5,ArteryAorta,ArteryAorta,0.393492232
GTEX-13NZ9-1226-SM-5MR3J,ArteryAorta,ArteryAorta,0.393907698
GTEX-SJXC-1126-SM-4DM6Y,ArteryAorta,ArteryAorta,0.394080627
GTEX-1C2JI-0426-SM-79OOF,ArteryAorta,ArteryAorta,0.394398963
GTEX-13PVQ-1426-SM-5J1O4,ArteryAorta,ArteryAorta,0.394657185
GTEX-PSDG-1026-SM-48TCV,ArteryAorta,ArteryAorta,0.394740695
GTEX-145MO-1226-SM-5QGPC,ArteryAorta,ArteryAorta,0.396900336
GTEX-11EMC-0926-SM-59863,ArteryAorta,ArteryAorta,0.397267408
GTEX-QDT8-1026-SM-43V6X,ArteryAorta,ArteryAorta,0.397690831
GTEX-P44H-1026-SM-3NM96,ArteryAorta,ArteryAorta,0.397939529
GTEX-WRHU-1326-SM-4E3K7,ArteryAorta,ArteryAorta,0.398753291
GTEX-11GS4-0326-SM-5N9F7,ArteryAorta,ArteryAorta,0.399639173
GTEX-1EN7A-1126-SM-7IGQ1,ArteryAorta,ArteryAorta,0.401952597
GTEX-Y5V6-0426-SM-4VBRZ,ArteryAorta,ArteryAorta,0.402888841
GTEX-13O3P-1126-SM-5L3FG,ArteryAorta,ArteryAorta,0.403614382
GTEX-OIZI-1126-SM-3NB1F,ArteryAorta,ArteryAorta,0.403909346
GTEX-OHPL-0426-SM-3TW8X,ArteryAorta,ArteryAorta,0.404219037
GTEX-UJMC-0626-SM-4IHJQ,ArteryAorta,ArteryAorta,0.405517927
GTEX-VUSG-0526-SM-4KL22,ArteryAorta,ArteryAorta,0.40570741
GTEX-132AR-2126-SM-5K7XG,ArteryAorta,ArteryAorta,0.405973096
GTEX-N7MT-1426-SM-3LK5M,ArteryAorta,ArteryAorta,0.40676007
GTEX-OOBJ-0426-SM-3NB1S,ArteryAorta,ArteryAorta,0.407398302
GTEX-13FH7-0326-SM-5J1MR,ArteryAorta,ArteryAorta,0.408927573
GTEX-14E7W-1426-SM-6LLJ2,ArteryAorta,ArteryAorta,0.410182515
GTEX-1AYCT-0326-SM-73KVN,ArteryAorta,ArteryAorta,0.410247915
GTEX-S32W-0426-SM-4AD6H,ArteryAorta,ArteryAorta,0.410478083
GTEX-WQUQ-1526-SM-4OOSM,ArteryAorta,ArteryAorta,0.411384478
GTEX-15UF6-0226-SM-7KUF6,ArteryAorta,ArteryAorta,0.411445226
GTEX-QMRM-0626-SM-447BQ,ArteryAorta,ArteryAorta,0.41242041
GTEX-ZDTT-0226-SM-4WKHM,ArteryAorta,ArteryAorta,0.412696516
GTEX-139TU-1126-SM-5J1NY,ArteryAorta,ArteryAorta,0.414211142
GTEX-R53T-0826-SM-48FCP,ArteryAorta,ArteryAorta,0.414455935
GTEX-QEG5-1226-SM-447AR,ArteryAorta,ArteryAorta,0.415484022
GTEX-15G19-1026-SM-6PALM,ArteryAorta,ArteryAorta,0.415658466
GTEX-17EVP-0926-SM-7IGOY,ArteryAorta,ArteryAorta,0.416340746
GTEX-ZG7Y-0126-SM-4WWEX,ArteryAorta,ArteryAorta,0.416394452
GTEX-POMQ-0426-SM-3P61G,ArteryAorta,ArteryAorta,0.417899892
GTEX-P4QS-0426-SM-3NMCQ,ArteryAorta,ArteryAorta,0.421531488
GTEX-ZP4G-0526-SM-4YCED,ArteryAorta,ArteryAorta,0.422778747
GTEX-11DXX-0426-SM-5EQ5F,ArteryAorta,ArteryAorta,0.422893875
GTEX-13PVR-0826-SM-5S2PV,ArteryAorta,ArteryAorta,0.423338474
GTEX-XQ8I-1326-SM-4BOPV,ArteryAorta,ArteryAorta,0.4238769
GTEX-13O1R-1026-SM-5KM2L,ArteryAorta,ArteryAorta,0.424139401
GTEX-11P81-0326-SM-5HL6B,ArteryAorta,ArteryAorta,0.424164283
GTEX-NFK9-1326-SM-3LK5I,ArteryAorta,ArteryAorta,0.424508562
GTEX-PX3G-0426-SM-48U1C,ArteryAorta,ArteryAorta,0.42462237
GTEX-R55G-0626-SM-48FDB,ArteryAorta,ArteryAorta,0.424900075
GTEX-YEC3-0526-SM-5IFHN,ArteryAorta,ArteryAorta,0.427542436
GTEX-15DYW-1226-SM-6PALV,ArteryAorta,ArteryAorta,0.431027301
GTEX-ZYFG-0326-SM-5E45Z,ArteryAorta,ArteryAorta,0.431096012
GTEX-V955-0926-SM-4JBJ8,ArteryAorta,ArteryAorta,0.432337251
GTEX-14PJ4-0826-SM-6LLH5,ArteryAorta,ArteryAorta,0.432337567
GTEX-XBED-0726-SM-4GIAR,ArteryAorta,ArteryAorta,0.432393083
GTEX-14ICL-0326-SM-5S2OS,ArteryAorta,ArteryAorta,0.43255706
GTEX-13OW5-0826-SM-5J1NE,ArteryAorta,ArteryAorta,0.433402662
GTEX-1EKGG-0826-SM-79OLL,ArteryAorta,ArteryAorta,0.433545742
GTEX-1EMGI-0926-SM-7IGPV,ArteryAorta,ArteryAorta,0.435771384
GTEX-XPT6-0326-SM-4B66V,ArteryAorta,ArteryAorta,0.436275701
GTEX-11UD2-0826-SM-5EQKS,ArteryAorta,ArteryAorta,0.438524307
GTEX-1CB4I-1826-SM-793CX,ArteryAorta,ArteryAorta,0.438590687
GTEX-UPK5-1526-SM-4JBJA,ArteryAorta,ArteryAorta,0.439686277
GTEX-Y8E4-1126-SM-5IFIA,ArteryAorta,ArteryAorta,0.439797461
GTEX-131XF-0626-SM-5GIDS,ArteryAorta,ArteryAorta,0.44044718
GTEX-12WSK-0426-SM-5GCNS,ArteryAorta,ArteryAorta,0.44092328
GTEX-17GQL-2326-SM-731EJ,ArteryAorta,ArteryAorta,0.441335949
GTEX-15DZA-1226-SM-7KFS1,ArteryAorta,ArteryAorta,0.441559914
GTEX-QV31-0326-SM-447BM,ArteryAorta,ArteryAorta,0.441966615
GTEX-VJYA-0226-SM-4KL1Q,ArteryAorta,ArteryAorta,0.442544578
GTEX-15SHV-0826-SM-7KUFA,ArteryAorta,ArteryAorta,0.442554622
GTEX-POYW-1126-SM-48TCI,ArteryAorta,ArteryAorta,0.442750064
GTEX-13X6I-0926-SM-5LUAB,ArteryAorta,ArteryAorta,0.444351106
GTEX-139TS-0226-SM-5K7W5,ArteryAorta,ArteryAorta,0.444452739
GTEX-Z9EW-0126-SM-5CVM6,ArteryAorta,ArteryAorta,0.444969849
GTEX-13FTX-0226-SM-5K7TX,ArteryAorta,ArteryAorta,0.445763591
GTEX-QV44-0626-SM-4R1KJ,ArteryAorta,ArteryAorta,0.446938167
GTEX-14E1K-0726-SM-62LDU,ArteryAorta,ArteryAorta,0.44851373
GTEX-Y5V5-0426-SM-4VBPU,ArteryAorta,ArteryAorta,0.4486855
GTEX-QDVJ-0626-SM-48U1T,ArteryAorta,ArteryAorta,0.448854785
GTEX-XBEW-0526-SM-4QASO,ArteryAorta,ArteryAorta,0.450289218
GTEX-QCQG-1526-SM-48U25,ArteryAorta,ArteryAorta,0.452436503
GTEX-18A66-1326-SM-7LG4M,ArteryAorta,ArteryAorta,0.452753954
GTEX-YECK-1326-SM-4W1ZF,ArteryAorta,ArteryAorta,0.45303514
GTEX-U3ZH-0626-SM-4DXT3,ArteryAorta,ArteryAorta,0.45346412
GTEX-12ZZX-1026-SM-5LZUW,ArteryAorta,ArteryAorta,0.453630201
GTEX-14PJ3-0226-SM-6EU37,ArteryAorta,ArteryAorta,0.456522056
GTEX-1A3MV-0426-SM-73KXL,ArteryAorta,ArteryAorta,0.456873794
GTEX-X4EP-1426-SM-4PQZP,ArteryAorta,ArteryAorta,0.457155936
GTEX-ZAB4-0526-SM-5HL7Z,ArteryAorta,ArteryAorta,0.457597739
GTEX-12WSN-0326-SM-5GCP6,ArteryAorta,ArteryAorta,0.457660099
GTEX-XQ3S-0126-SM-4BOO9,ArteryAorta,ArteryAorta,0.457970376
GTEX-13D11-1426-SM-5K7Y9,ArteryAorta,ArteryAorta,0.459383823
GTEX-ZYT6-1026-SM-7LG6X,ArteryAorta,ArteryAorta,0.459477487
GTEX-XV7Q-0526-SM-4BRWR,ArteryAorta,ArteryAorta,0.459614673
GTEX-14PJ6-0526-SM-6LLIU,ArteryAorta,ArteryAorta,0.46156138
