SampleID,Cancer,Sample Code,Sample Type,EXTEND Scores
TCGA.HC.A76X.01A.11R.A33R.07,PRAD,01,tumor,0.42780003
TCGA.HC.A8CY.01A.11R.A36G.07,PRAD,01,tumor,0.3128443
TCGA.HC.A8D0.01A.11R.A36G.07,PRAD,01,tumor,0.323407181
TCGA.HC.A8D1.01A.11R.A36G.07,PRAD,01,tumor,0.278572656
TCGA.HC.A9TE.01A.11R.A41O.07,PRAD,01,tumor,0.14247303
TCGA.HC.A9TH.01A.11R.A41O.07,PRAD,01,tumor,0.309946214
TCGA.HI.7168.01A.11R.2118.07,PRAD,01,tumor,0.271528152
TCGA.HI.7169.01A.11R.2118.07,PRAD,01,tumor,0.213223835
TCGA.HI.7170.01A.11R.2118.07,PRAD,01,tumor,0.234161206
TCGA.HI.7171.01A.12R.2118.07,PRAD,01,tumor,0.388565424
TCGA.J4.8198.01A.11R.2263.07,PRAD,01,tumor,0.298401727
TCGA.J4.8200.01A.11R.A29R.07,PRAD,01,tumor,0.219803174
TCGA.J4.A67K.01A.21R.A30B.07,PRAD,01,tumor,0.319395652
TCGA.J4.A67L.01A.11R.A30B.07,PRAD,01,tumor,0.243819272
TCGA.J4.A67M.01A.11R.A30B.07,PRAD,01,tumor,0.142580472
TCGA.J4.A67N.01A.11R.A30B.07,PRAD,01,tumor,0.222451251
TCGA.J4.A67O.01A.11R.A30B.07,PRAD,01,tumor,0.202968988
TCGA.J4.A67Q.01A.21R.A30B.07,PRAD,01,tumor,0.29798946
TCGA.J4.A67R.01A.21R.A30B.07,PRAD,01,tumor,0.203821835
TCGA.J4.A67S.01A.11R.A30B.07,PRAD,01,tumor,0.314440378
TCGA.J4.A67T.01A.11R.A311.07,PRAD,01,tumor,0.278848485
TCGA.J4.A6G1.01A.11R.A311.07,PRAD,01,tumor,0.350644718
TCGA.J4.A6G3.01A.11R.A311.07,PRAD,01,tumor,0.309416275
TCGA.J4.A6M7.01A.11R.A31N.07,PRAD,01,tumor,0.388199039
TCGA.J4.A83I.01A.11R.A36G.07,PRAD,01,tumor,0.340015018
TCGA.J4.A83J.01A.11R.A36G.07,PRAD,01,tumor,0.288382987
TCGA.J4.A83K.01A.11R.A352.07,PRAD,01,tumor,0.314682242
TCGA.J4.A83L.01A.11R.A352.07,PRAD,01,tumor,0.314711388
TCGA.J4.A83M.01A.11R.A352.07,PRAD,01,tumor,0.381000075
TCGA.J4.A83N.01A.11R.A352.07,PRAD,01,tumor,0.298634681
TCGA.J4.AATV.01A.11R.A41O.07,PRAD,01,tumor,0.2217517
TCGA.J4.AATZ.01A.11R.A41O.07,PRAD,01,tumor,0.308308917
TCGA.J4.AAU2.01A.11R.A41O.07,PRAD,01,tumor,0.223137521
TCGA.J9.A52B.01A.11R.A26U.07,PRAD,01,tumor,0.32962765
TCGA.J9.A52C.01A.11R.A26U.07,PRAD,01,tumor,0.185986084
TCGA.J9.A52D.01A.11R.A29R.07,PRAD,01,tumor,0.433614539
TCGA.J9.A52E.01A.11R.A26U.07,PRAD,01,tumor,0.380586848
TCGA.J9.A8CK.01A.11R.A352.07,PRAD,01,tumor,0.229104015
TCGA.J9.A8CL.01A.11R.A352.07,PRAD,01,tumor,0.317979832
TCGA.J9.A8CM.01A.11R.A352.07,PRAD,01,tumor,0.305369147
TCGA.J9.A8CN.01A.11R.A352.07,PRAD,01,tumor,0.335610687
TCGA.J9.A8CP.01A.11R.A352.07,PRAD,01,tumor,0.212625418
TCGA.KC.A4BL.01A.31R.A250.07,PRAD,01,tumor,0.266604215
TCGA.KC.A4BN.01A.61R.A250.07,PRAD,01,tumor,0.329080004
TCGA.KC.A4BR.01A.32R.A32Y.07,PRAD,01,tumor,0.237087939
TCGA.KC.A4BV.01A.31R.A26U.07,PRAD,01,tumor,0.22752472
TCGA.KC.A7F3.01A.21R.A33R.07,PRAD,01,tumor,0.305122022
TCGA.KC.A7F5.01A.11R.A33R.07,PRAD,01,tumor,0.429323104
TCGA.KC.A7F6.01A.11R.A33R.07,PRAD,01,tumor,0.326017776
TCGA.KC.A7FA.01A.21R.A33R.07,PRAD,01,tumor,0.33425667
TCGA.KC.A7FD.01A.11R.A33R.07,PRAD,01,tumor,0.383063005
TCGA.KC.A7FE.01A.12R.A33R.07,PRAD,01,tumor,0.240393543
TCGA.KK.A59V.01A.11R.A29R.07,PRAD,01,tumor,0.427917636
TCGA.KK.A59X.01A.11R.A29R.07,PRAD,01,tumor,0.269347115
TCGA.KK.A59Y.01A.11R.A26U.07,PRAD,01,tumor,0.276122725
TCGA.KK.A59Z.01A.12R.A26U.07,PRAD,01,tumor,0.194468546
TCGA.KK.A5A1.01A.11R.A29R.07,PRAD,01,tumor,0.442323753
TCGA.KK.A6DY.01A.12R.A311.07,PRAD,01,tumor,0.251524843
TCGA.KK.A6E0.01A.11R.A311.07,PRAD,01,tumor,0.275360927
TCGA.KK.A6E1.01A.11R.A311.07,PRAD,01,tumor,0.326227182
TCGA.KK.A6E2.01A.11R.A311.07,PRAD,01,tumor,0.344913558
TCGA.KK.A6E3.01A.21R.A30B.07,PRAD,01,tumor,0.317054727
TCGA.KK.A6E4.01A.11R.A30B.07,PRAD,01,tumor,0.363813491
TCGA.KK.A6E5.01A.11R.A311.07,PRAD,01,tumor,0.288171991
TCGA.KK.A6E6.01A.11R.A311.07,PRAD,01,tumor,0.237887428
TCGA.KK.A6E7.01A.11R.A31N.07,PRAD,01,tumor,0.307602016
TCGA.KK.A6E8.01A.11R.A31N.07,PRAD,01,tumor,0.348526663
TCGA.KK.A7AP.01A.12R.A33R.07,PRAD,01,tumor,0.356184984
TCGA.KK.A7AQ.01A.11R.A33R.07,PRAD,01,tumor,0.288616543
TCGA.KK.A7AU.01A.11R.A32O.07,PRAD,01,tumor,0.352301901
TCGA.KK.A7AV.01A.11R.A32O.07,PRAD,01,tumor,0.259894926
TCGA.KK.A7AW.01A.11R.A32O.07,PRAD,01,tumor,0.223966716
TCGA.KK.A7AY.01A.11R.A33R.07,PRAD,01,tumor,0.233979968
TCGA.KK.A7AZ.01A.12R.A32O.07,PRAD,01,tumor,0.337326257
TCGA.KK.A7B0.01A.11R.A32O.07,PRAD,01,tumor,0.221810537
TCGA.KK.A7B1.01A.11R.A32O.07,PRAD,01,tumor,0.338569171
TCGA.KK.A7B2.01A.12R.A32O.07,PRAD,01,tumor,0.202275009
TCGA.KK.A7B3.01A.11R.A33R.07,PRAD,01,tumor,0.27736628
TCGA.KK.A7B4.01A.11R.A32O.07,PRAD,01,tumor,0.426657325
TCGA.KK.A8I4.01A.11R.A36G.07,PRAD,01,tumor,0.296026224
TCGA.KK.A8I5.01A.11R.A36G.07,PRAD,01,tumor,0.279087492
TCGA.KK.A8I6.01A.11R.A36G.07,PRAD,01,tumor,0.311478827
TCGA.KK.A8I7.01A.21R.A36G.07,PRAD,01,tumor,0.171972388
TCGA.KK.A8I8.01A.11R.A36G.07,PRAD,01,tumor,0.412130611
TCGA.KK.A8I9.01A.11R.A36G.07,PRAD,01,tumor,0.24175294
TCGA.KK.A8IA.01A.11R.A36G.07,PRAD,01,tumor,0.355326571
TCGA.KK.A8IB.01A.11R.A36G.07,PRAD,01,tumor,0.338361505
TCGA.KK.A8IC.01A.11R.A36G.07,PRAD,01,tumor,0.235244467
TCGA.KK.A8ID.01A.11R.A36G.07,PRAD,01,tumor,0.415682402
TCGA.KK.A8IF.01A.11R.A36G.07,PRAD,01,tumor,0.316104865
TCGA.KK.A8IG.01A.11R.A36G.07,PRAD,01,tumor,0.187643501
TCGA.KK.A8IH.01A.11R.A36G.07,PRAD,01,tumor,0.267824609
TCGA.KK.A8II.01A.11R.A36G.07,PRAD,01,tumor,0.391587975
TCGA.KK.A8IJ.01A.11R.A352.07,PRAD,01,tumor,0.167400679
TCGA.KK.A8IK.01A.11R.A36G.07,PRAD,01,tumor,0.472438968
TCGA.KK.A8IL.01A.11R.A36G.07,PRAD,01,tumor,0.312472318
TCGA.KK.A8IM.01A.11R.A36G.07,PRAD,01,tumor,0.274809741
TCGA.M7.A71Y.01A.22R.A32O.07,PRAD,01,tumor,0.295003683
TCGA.M7.A71Z.01A.12R.A32O.07,PRAD,01,tumor,0.425689105
TCGA.M7.A720.01A.12R.A32O.07,PRAD,01,tumor,0.238569873
TCGA.M7.A721.01A.12R.A32O.07,PRAD,01,tumor,0.245011184
TCGA.M7.A722.01A.12R.A36G.07,PRAD,01,tumor,0.480026951
TCGA.M7.A723.01A.12R.A32O.07,PRAD,01,tumor,0.14495478
TCGA.M7.A724.01A.12R.A32O.07,PRAD,01,tumor,0.468414176
TCGA.M7.A725.01A.12R.A32O.07,PRAD,01,tumor,0.371157769
TCGA.MG.AAMC.01A.11R.A41O.07,PRAD,01,tumor,0.288098913
TCGA.QU.A6IL.01A.11R.A31N.07,PRAD,01,tumor,0.333395405
TCGA.QU.A6IM.01A.11R.A31N.07,PRAD,01,tumor,0.232553614
TCGA.QU.A6IN.01A.11R.A31N.07,PRAD,01,tumor,0.390610021
TCGA.QU.A6IO.01A.11R.A31N.07,PRAD,01,tumor,0.257985546
TCGA.QU.A6IP.01A.11R.A31N.07,PRAD,01,tumor,0.333687461
TCGA.SU.A7E7.01A.22R.A33R.07,PRAD,01,tumor,0.221856261
TCGA.TK.A8OK.01A.22R.A36G.07,PRAD,01,tumor,0.167357882
TCGA.TP.A8TT.01A.12R.A41O.07,PRAD,01,tumor,0.13552661
TCGA.TP.A8TV.01A.11R.A41O.07,PRAD,01,tumor,0.409838457
TCGA.V1.A8MF.01A.11R.A36G.07,PRAD,01,tumor,0.165572058
TCGA.V1.A8MG.01A.11R.A36G.07,PRAD,01,tumor,0.307222326
TCGA.V1.A8MJ.01A.11R.A36G.07,PRAD,01,tumor,0.229197223
TCGA.V1.A8MK.01A.11R.A36G.07,PRAD,01,tumor,0.244804257
TCGA.V1.A8ML.01A.11R.A37L.07,PRAD,01,tumor,0.287275115
TCGA.V1.A8MM.01A.11R.A37L.07,PRAD,01,tumor,0.290344308
TCGA.V1.A8MU.01A.11R.A37L.07,PRAD,01,tumor,0.21602768
TCGA.V1.A8WL.01A.11R.A37L.07,PRAD,01,tumor,0.30541835
TCGA.V1.A8WN.01A.11R.A37L.07,PRAD,01,tumor,0.269628737
TCGA.V1.A8WS.01A.11R.A37L.07,PRAD,01,tumor,0.446154516
TCGA.V1.A8WV.01A.11R.A37L.07,PRAD,01,tumor,0.438169763
TCGA.V1.A8WW.01A.11R.A37L.07,PRAD,01,tumor,0.291936653
TCGA.V1.A8X3.01A.11R.A37L.07,PRAD,01,tumor,0.189851957
TCGA.V1.A9O5.01A.11R.A41O.07,PRAD,01,tumor,0.308707189
TCGA.V1.A9O5.06A.11R.A41O.07,PRAD,06,tumor,0.421607019
TCGA.V1.A9O7.01A.21R.A41O.07,PRAD,01,tumor,0.259618778
TCGA.V1.A9O9.01A.11R.A41O.07,PRAD,01,tumor,0.297465552
TCGA.V1.A9OA.01A.11R.A41O.07,PRAD,01,tumor,0.240245049
TCGA.V1.A9OF.01A.11R.A41O.07,PRAD,01,tumor,0.331955822
TCGA.V1.A9OH.01A.11R.A41O.07,PRAD,01,tumor,0.299382192
TCGA.V1.A9OL.01A.11R.A41O.07,PRAD,01,tumor,0.344964187
TCGA.V1.A9OQ.01A.11R.A41O.07,PRAD,01,tumor,0.179468711
TCGA.V1.A9OT.01A.11R.A41O.07,PRAD,01,tumor,0.307784831
TCGA.V1.A9OX.01A.11R.A41O.07,PRAD,01,tumor,0.249029217
TCGA.V1.A9OY.01A.11R.A41O.07,PRAD,01,tumor,0.223964139
TCGA.V1.A9Z7.01A.11R.A41O.07,PRAD,01,tumor,0.271199161
TCGA.V1.A9Z8.01A.11R.A41O.07,PRAD,01,tumor,0.265458008
TCGA.V1.A9Z9.01A.21R.A41O.07,PRAD,01,tumor,0.255453747
TCGA.V1.A9ZG.01A.11R.A41O.07,PRAD,01,tumor,0.257061106
TCGA.V1.A9ZI.01A.11R.A41O.07,PRAD,01,tumor,0.324572984
TCGA.V1.A9ZK.01A.11R.A41O.07,PRAD,01,tumor,0.258879444
TCGA.V1.A9ZR.01A.11R.A41O.07,PRAD,01,tumor,0.259048913
TCGA.VN.A88I.01A.11R.A352.07,PRAD,01,tumor,0.220874285
TCGA.VN.A88K.01A.11R.A352.07,PRAD,01,tumor,0.258518039
TCGA.VN.A88L.01A.11R.A352.07,PRAD,01,tumor,0.229174405
TCGA.VN.A88M.01A.11R.A352.07,PRAD,01,tumor,0.348864987
TCGA.VN.A88N.01A.11R.A36G.07,PRAD,01,tumor,0.328942115
TCGA.VN.A88O.01A.11R.A352.07,PRAD,01,tumor,0.29140913
TCGA.VN.A88P.01A.11R.A352.07,PRAD,01,tumor,0.350095882
TCGA.VN.A88Q.01A.11R.A352.07,PRAD,01,tumor,0.337191386
TCGA.VN.A88R.01A.11R.A36G.07,PRAD,01,tumor,0.248167363
TCGA.VN.A943.01A.11R.A41O.07,PRAD,01,tumor,0.405503122
TCGA.VP.A872.01A.11R.A352.07,PRAD,01,tumor,0.257605915
TCGA.VP.A875.01A.31R.A352.07,PRAD,01,tumor,0.399222734
TCGA.VP.A876.01A.11R.A352.07,PRAD,01,tumor,0.464380108
TCGA.VP.A878.01A.31R.A352.07,PRAD,01,tumor,0.177326782
TCGA.VP.A879.01A.11R.A352.07,PRAD,01,tumor,0.255023242
TCGA.VP.A87B.01A.11R.A352.07,PRAD,01,tumor,0.353836158
TCGA.VP.A87C.01A.11R.A352.07,PRAD,01,tumor,0.293518305
TCGA.VP.A87D.01A.11R.A352.07,PRAD,01,tumor,0.351425467
TCGA.VP.A87E.01A.31R.A352.07,PRAD,01,tumor,0.176227776
TCGA.VP.A87H.01A.11R.A352.07,PRAD,01,tumor,0.320698154
TCGA.VP.A87J.01A.11R.A352.07,PRAD,01,tumor,0.31668948
TCGA.VP.A87K.01A.11R.A352.07,PRAD,01,tumor,0.372640295
TCGA.VP.AA1N.01A.31R.A41O.07,PRAD,01,tumor,0.258561271
TCGA.WW.A8ZI.01A.11R.A37L.07,PRAD,01,tumor,0.400234143
TCGA.X4.A8KQ.01A.12R.A36G.07,PRAD,01,tumor,0.239701581
TCGA.X4.A8KS.01A.12R.A36G.07,PRAD,01,tumor,0.22681922
TCGA.XA.A8JR.01A.11R.A36G.07,PRAD,01,tumor,0.276931672
TCGA.XJ.A83F.01A.11R.A352.07,PRAD,01,tumor,0.339391818
TCGA.XJ.A83G.01A.11R.A352.07,PRAD,01,tumor,0.299937852
TCGA.XJ.A83H.01A.11R.A352.07,PRAD,01,tumor,0.248672668
TCGA.XJ.A9DI.01A.11R.A37L.07,PRAD,01,tumor,0.189774507
TCGA.XJ.A9DK.01A.11R.A37L.07,PRAD,01,tumor,0.242166484
TCGA.XJ.A9DQ.01A.11R.A37L.07,PRAD,01,tumor,0.268299515
TCGA.XJ.A9DX.01A.11R.A37L.07,PRAD,01,tumor,0.257525339
TCGA.XK.AAIR.01A.11R.A41O.07,PRAD,01,tumor,0.224801903
TCGA.XK.AAIV.01A.11R.A41O.07,PRAD,01,tumor,0.383133641
TCGA.XK.AAIW.01A.11R.A41O.07,PRAD,01,tumor,0.637246134
TCGA.XK.AAJA.01A.11R.A41O.07,PRAD,01,tumor,0.355339696
TCGA.XK.AAJP.01A.11R.A41O.07,PRAD,01,tumor,0.255023438
TCGA.XK.AAJR.01A.11R.A41O.07,PRAD,01,tumor,0.281235365
TCGA.XK.AAJT.01A.11R.A41O.07,PRAD,01,tumor,0.260601487
TCGA.XK.AAJU.01A.11R.A41O.07,PRAD,01,tumor,0.274480152
TCGA.XQ.A8TA.01A.11R.A36G.07,PRAD,01,tumor,0.522842142
TCGA.XQ.A8TB.01A.11R.A36G.07,PRAD,01,tumor,0.331163909
TCGA.Y6.A8TL.01A.21R.A37L.07,PRAD,01,tumor,0.277082958
TCGA.Y6.A9XI.01A.11R.A41O.07,PRAD,01,tumor,0.272994912
TCGA.YJ.A8SW.01A.11R.A37L.07,PRAD,01,tumor,0.335714479
TCGA.YL.A8HJ.01A.11R.A36G.07,PRAD,01,tumor,0.234772329
TCGA.YL.A8HK.01A.11R.A36G.07,PRAD,01,tumor,0.226271879
TCGA.YL.A8HL.01A.11R.A36G.07,PRAD,01,tumor,0.260493354
TCGA.YL.A8HM.01A.11R.A36G.07,PRAD,01,tumor,0.491980162
TCGA.YL.A8HO.01A.11R.A36G.07,PRAD,01,tumor,0.278944859
TCGA.YL.A8S8.01A.11R.A37L.07,PRAD,01,tumor,0.350610867
TCGA.YL.A8S9.01A.11R.A37L.07,PRAD,01,tumor,0.43202357
TCGA.YL.A8SA.01A.21R.A37L.07,PRAD,01,tumor,0.253238992
TCGA.YL.A8SB.01A.31R.A37L.07,PRAD,01,tumor,0.297838945
TCGA.YL.A8SC.01A.11R.A37L.07,PRAD,01,tumor,0.28827506
TCGA.YL.A8SF.01A.11R.A37L.07,PRAD,01,tumor,0.37575225
TCGA.YL.A8SH.01B.11R.A37L.07,PRAD,01,tumor,0.334148342
TCGA.YL.A8SI.01A.11R.A41O.07,PRAD,01,tumor,0.270065952
TCGA.YL.A8SJ.01B.11R.A37L.07,PRAD,01,tumor,0.331759747
TCGA.YL.A8SK.01B.21R.A37L.07,PRAD,01,tumor,0.255128118
TCGA.YL.A8SL.01B.21R.A37L.07,PRAD,01,tumor,0.473876384
TCGA.YL.A8SO.01B.31R.A37L.07,PRAD,01,tumor,0.339747521
TCGA.YL.A8SP.01B.11R.A37L.07,PRAD,01,tumor,0.424246755
TCGA.YL.A8SQ.01B.11R.A37L.07,PRAD,01,tumor,0.360739704
TCGA.YL.A8SR.01B.11R.A37L.07,PRAD,01,tumor,0.271901516
TCGA.YL.A9WH.01A.11R.A37L.07,PRAD,01,tumor,0.450697343
TCGA.YL.A9WI.01A.11R.A37L.07,PRAD,01,tumor,0.406176628
TCGA.YL.A9WJ.01A.11R.A37L.07,PRAD,01,tumor,0.269157234
TCGA.YL.A9WK.01A.11R.A37L.07,PRAD,01,tumor,0.305107563
TCGA.YL.A9WL.01A.11R.A41O.07,PRAD,01,tumor,0.34099693
TCGA.YL.A9WX.01A.21R.A41O.07,PRAD,01,tumor,0.228438865
TCGA.YL.A9WY.01A.11R.A41O.07,PRAD,01,tumor,0.280229342
TCGA.ZG.A8QW.01A.11R.A37L.07,PRAD,01,tumor,0.311946937
TCGA.ZG.A8QX.01A.11R.A37L.07,PRAD,01,tumor,0.273962538
TCGA.ZG.A8QY.01A.11R.A37L.07,PRAD,01,tumor,0.328193354
TCGA.ZG.A8QZ.01A.11R.A37L.07,PRAD,01,tumor,0.291664723
TCGA.ZG.A9KY.01A.11R.A41O.07,PRAD,01,tumor,0.473536239
TCGA.ZG.A9L0.01A.11R.A41O.07,PRAD,01,tumor,0.187303838
TCGA.ZG.A9L1.01A.11R.A41O.07,PRAD,01,tumor,0.361693363
TCGA.ZG.A9L2.01A.31R.A41O.07,PRAD,01,tumor,0.267207285
TCGA.ZG.A9L4.01A.11R.A41O.07,PRAD,01,tumor,0.186577018
TCGA.ZG.A9L5.01A.12R.A41O.07,PRAD,01,tumor,0.344113178
TCGA.ZG.A9L6.01A.11R.A41O.07,PRAD,01,tumor,0.212802614
TCGA.ZG.A9L9.01A.11R.A41O.07,PRAD,01,tumor,0.337474984
TCGA.ZG.A9LB.01A.11R.A41O.07,PRAD,01,tumor,0.29459842
TCGA.ZG.A9LM.01A.11R.A41O.07,PRAD,01,tumor,0.337607284
TCGA.ZG.A9LN.01A.11R.A41O.07,PRAD,01,tumor,0.174583066
TCGA.ZG.A9LS.01A.12R.A41O.07,PRAD,01,tumor,0.220150892
TCGA.ZG.A9LU.01A.11R.A41O.07,PRAD,01,tumor,0.311056422
TCGA.ZG.A9LY.01A.11R.A41O.07,PRAD,01,tumor,0.209009364
TCGA.ZG.A9LZ.01A.11R.A41O.07,PRAD,01,tumor,0.346309269
TCGA.ZG.A9M4.01A.11R.A41O.07,PRAD,01,tumor,0.303508167
TCGA.ZG.A9MC.01A.31R.A41O.07,PRAD,01,tumor,0.212843298
TCGA.ZG.A9N3.01A.11R.A41O.07,PRAD,01,tumor,0.446438594
TCGA.ZG.A9ND.01A.11R.A41O.07,PRAD,01,tumor,0.354637234
TCGA.ZG.A9NI.01A.11R.A41O.07,PRAD,01,tumor,0.219797831
TCGA.FX.A2QS.11A.11R.A21T.07,SARC,11,normal,0.084229495
TCGA.K1.A3PO.11A.12R.A21T.07,SARC,11,normal,0.22336075
TCGA.3B.A9HI.01A.11R.A38C.07,SARC,01,tumor,0.276140318
TCGA.3B.A9HJ.01A.11R.A38C.07,SARC,01,tumor,0.440920521
TCGA.3B.A9HL.01A.11R.A38C.07,SARC,01,tumor,0.315119552
TCGA.3B.A9HO.01A.11R.A38C.07,SARC,01,tumor,0.452477966
TCGA.3B.A9HP.01A.11R.A38C.07,SARC,01,tumor,0.279141614
TCGA.3B.A9HQ.01A.11R.A38C.07,SARC,01,tumor,0.359446973
TCGA.3B.A9HR.01A.11R.A38C.07,SARC,01,tumor,0.480432979
TCGA.3B.A9HS.01A.11R.A39D.07,SARC,01,tumor,0.268539861
TCGA.3B.A9HT.01A.11R.A39D.07,SARC,01,tumor,0.473083264
TCGA.3B.A9HU.01A.11R.A39D.07,SARC,01,tumor,0.454729631
TCGA.3B.A9HV.01A.11R.A39D.07,SARC,01,tumor,0.568318492
TCGA.3B.A9HX.01A.11R.A39D.07,SARC,01,tumor,0.291470428
TCGA.3B.A9HY.01A.11R.A39D.07,SARC,01,tumor,0.389493961
TCGA.3B.A9HZ.01A.11R.A39D.07,SARC,01,tumor,0.26654399
TCGA.3B.A9I0.01A.11R.A39D.07,SARC,01,tumor,0.418072885
TCGA.3B.A9I1.01A.11R.A39D.07,SARC,01,tumor,0.406328839
TCGA.3B.A9I3.01A.11R.A39D.07,SARC,01,tumor,0.404231748
TCGA.3R.A8YX.01A.11R.A37L.07,SARC,01,tumor,0.639964704
TCGA.DX.A1KU.01A.32R.A24X.07,SARC,01,tumor,0.300086009
TCGA.DX.A1KW.01A.22R.A24X.07,SARC,01,tumor,0.523394616
TCGA.DX.A1KX.01A.22R.A24X.07,SARC,01,tumor,0.286586622
TCGA.DX.A1KY.01A.11R.A24X.07,SARC,01,tumor,0.425083294
TCGA.DX.A1KZ.01A.11R.A24X.07,SARC,01,tumor,0.427381219
TCGA.DX.A1L0.01A.11R.A24X.07,SARC,01,tumor,0.285379934
TCGA.DX.A1L1.01A.11R.A24X.07,SARC,01,tumor,0.372026428
TCGA.DX.A1L2.01A.22R.A24X.07,SARC,01,tumor,0.281355907
TCGA.DX.A1L3.01A.11R.A24X.07,SARC,01,tumor,0.84515685
TCGA.DX.A1L4.01A.12R.A26T.07,SARC,01,tumor,0.207399986
TCGA.DX.A23R.01A.11R.A26T.07,SARC,01,tumor,0.419493924
TCGA.DX.A23T.01A.11R.A26T.07,SARC,01,tumor,0.340167863
TCGA.DX.A23U.01A.11R.A26T.07,SARC,01,tumor,0.217469191
TCGA.DX.A23V.01A.11R.A29R.07,SARC,01,tumor,0.306922379
TCGA.DX.A23Y.01A.11R.A27Q.07,SARC,01,tumor,0.267672152
TCGA.DX.A23Z.01A.11R.A27Q.07,SARC,01,tumor,0.254687696
TCGA.DX.A240.01A.32R.A27Q.07,SARC,01,tumor,0.317084701
TCGA.DX.A2IZ.01A.11R.A21T.07,SARC,01,tumor,0.545522644
TCGA.DX.A2J0.01A.11R.A21T.07,SARC,01,tumor,0.811092619
TCGA.DX.A2J1.01A.11R.A21T.07,SARC,01,tumor,0.230381894
TCGA.DX.A2J4.01A.32R.A21T.07,SARC,01,tumor,0.192810462
TCGA.DX.A3LS.01A.11R.A21T.07,SARC,01,tumor,0.466338815
TCGA.DX.A3LT.01A.12R.A21T.07,SARC,01,tumor,0.318483649
TCGA.DX.A3LU.01A.11R.A21T.07,SARC,01,tumor,0.280206067
TCGA.DX.A3LW.01A.21R.A21T.07,SARC,01,tumor,0.35181608
TCGA.DX.A3LY.01B.11R.A27Q.07,SARC,01,tumor,0.276141053
TCGA.DX.A3M1.01A.11R.A22K.07,SARC,01,tumor,0.242031788
TCGA.DX.A3M2.01A.21R.A22K.07,SARC,01,tumor,0.276858013
TCGA.DX.A3U5.01A.11R.A22K.07,SARC,01,tumor,0.329679215
TCGA.DX.A3U6.01A.11R.A29R.07,SARC,01,tumor,0.249714536
TCGA.DX.A3U7.01A.11R.A29R.07,SARC,01,tumor,0.482686112
TCGA.DX.A3U8.01A.11R.A29R.07,SARC,01,tumor,0.425509351
TCGA.DX.A3U9.01A.11R.A30C.07,SARC,01,tumor,0.45682818
TCGA.DX.A3UA.01A.12R.A30C.07,SARC,01,tumor,0.394210983
TCGA.DX.A3UB.01A.11R.A30C.07,SARC,01,tumor,0.220145919
TCGA.DX.A3UC.01A.11R.A30C.07,SARC,01,tumor,0.48693813
TCGA.DX.A3UD.01A.11R.A30C.07,SARC,01,tumor,0.528974306
TCGA.DX.A3UE.01A.11R.A30C.07,SARC,01,tumor,0.381695447
TCGA.DX.A3UF.01A.11R.A30C.07,SARC,01,tumor,0.381611799
TCGA.DX.A48J.01A.21R.A30C.07,SARC,01,tumor,0.267155755
TCGA.DX.A48K.01A.11R.A30C.07,SARC,01,tumor,0.265769813
TCGA.DX.A48L.01A.11R.A30C.07,SARC,01,tumor,0.41218404
TCGA.DX.A48N.01A.11R.A30C.07,SARC,01,tumor,0.380016664
TCGA.DX.A48O.01A.11R.A30C.07,SARC,01,tumor,0.399428827
TCGA.DX.A48P.01A.11R.A30C.07,SARC,01,tumor,0.345763301
TCGA.DX.A48R.01A.11R.A30C.07,SARC,01,tumor,0.536357338
TCGA.DX.A48U.01A.11R.A30C.07,SARC,01,tumor,0.421861526
TCGA.DX.A6B7.01A.11R.A30C.07,SARC,01,tumor,0.402169735
TCGA.DX.A6B8.01A.11R.A30C.07,SARC,01,tumor,0.364721087
TCGA.DX.A6B9.01A.12R.A32Q.07,SARC,01,tumor,0.165425806
TCGA.DX.A6BA.01A.11R.A30C.07,SARC,01,tumor,0.476643226
TCGA.DX.A6BB.01A.12R.A32Q.07,SARC,01,tumor,0.301237431
TCGA.DX.A6BE.01A.41R.A32Q.07,SARC,01,tumor,0.242558408
TCGA.DX.A6BF.01A.11R.A30C.07,SARC,01,tumor,0.330711156
TCGA.DX.A6BG.01A.11R.A30C.07,SARC,01,tumor,0.315713102
TCGA.DX.A6BH.01A.12R.A30C.07,SARC,01,tumor,0.187293773
TCGA.DX.A6YQ.01A.12R.A33J.07,SARC,01,tumor,0.345852255
TCGA.DX.A6YR.01A.33R.A355.07,SARC,01,tumor,0.283161099
TCGA.DX.A6YS.01A.12R.A355.07,SARC,01,tumor,0.294125498
TCGA.DX.A6YT.01A.21R.A355.07,SARC,01,tumor,0.463267203
TCGA.DX.A6YU.01A.12R.A33J.07,SARC,01,tumor,0.31918311
TCGA.DX.A6YV.01A.12R.A355.07,SARC,01,tumor,0.468621382
TCGA.DX.A6YX.01A.11R.A41I.07,SARC,01,tumor,0.560143143
TCGA.DX.A6YZ.01A.12R.A355.07,SARC,01,tumor,0.281870252
TCGA.DX.A6Z0.01A.13R.A36F.07,SARC,01,tumor,0.300479956
TCGA.DX.A6Z2.01A.12R.A36F.07,SARC,01,tumor,0.340170294
TCGA.DX.A7EF.01A.11R.A33J.07,SARC,01,tumor,0.895106545
TCGA.DX.A7EI.01A.11R.A33J.07,SARC,01,tumor,0.574967422
TCGA.DX.A7EL.01A.12R.A36F.07,SARC,01,tumor,0.317481491
TCGA.DX.A7EM.01A.11R.A36F.07,SARC,01,tumor,0.442849249
TCGA.DX.A7EN.01A.11R.A39D.07,SARC,01,tumor,0.559668064
